date,month,dayofweek,tavg,tmin,tmax,prcp,wspd,pres,AQI
2019-12-29 00:00:00,12,6,10.5,10.0,11.0,0.6,30.7,1021.2,Good
2019-12-31 00:00:00,12,1,-0.6,-4.0,5.0,0.0,4.6,1031.9,Good
2020-01-01 00:00:00,1,2,6.6,2.0,8.0,0.0,18.6,1022.7,Good
2020-01-02 00:00:00,1,3,9.3,7.0,11.0,3.5,31.7,1004.9,Good
2020-01-03 00:00:00,1,4,5.8,4.0,8.0,0.0,18.8,1016.4,Good
2020-01-04 00:00:00,1,5,8.1,7.0,9.0,0.1,22.8,1025.1,Good
2020-01-05 00:00:00,1,6,9.7,8.0,11.0,0.1,25.9,1021.3,Good
2020-01-06 00:00:00,1,0,8.5,6.0,10.0,2.0,27.2,1008.1,Good
2020-01-07 00:00:00,1,1,9.9,6.0,13.0,4.7,37.9,1003.4,Good
2020-01-08 00:00:00,1,2,5.0,2.0,9.0,0.4,20.6,1012.6,Good
2020-01-09 00:00:00,1,3,1.7,-0.1,2.8,7.1,7.6,1007.1,Good
2020-01-10 00:00:00,1,4,3.5,-2.0,9.0,1.4,19.7,1015.9,Good
2020-01-11 00:00:00,1,5,9.3,5.0,12.0,11.1,35.2,1004.3,Good
2020-01-12 00:00:00,1,6,4.0,2.0,6.0,0.1,16.2,1008.4,Good
2020-01-13 00:00:00,1,0,5.2,2.8,6.7,1.5,25.7,992.1,Good
2020-01-14 00:00:00,1,1,4.5,4.0,6.0,0.5,29.0,981.0,Good
2020-01-15 00:00:00,1,2,5.7,4.0,7.0,0.0,40.1,991.2,Good
2020-01-16 00:00:00,1,3,7.6,4.0,11.0,2.5,25.4,1000.6,Good
2020-01-17 00:00:00,1,4,4.2,1.0,6.0,0.0,19.5,1004.6,Good
2020-01-18 00:00:00,1,5,2.9,0.0,6.0,0.0,15.4,1024.4,Good
2020-01-19 00:00:00,1,6,3.6,-1.0,6.0,0.0,16.2,1040.8,Good
2020-01-20 00:00:00,1,0,7.0,5.0,8.0,0.0,23.5,1040.9,Good
2020-01-21 00:00:00,1,1,9.2,8.0,10.0,0.0,19.8,1037.4,Good
2020-01-22 00:00:00,1,2,9.8,8.0,11.0,0.0,17.1,1035.7,Good
2020-01-23 00:00:00,1,3,8.2,7.0,9.0,0.0,22.3,1027.2,Good
2020-01-24 00:00:00,1,4,8.0,6.0,10.0,0.0,19.1,1017.9,Good
2020-01-25 00:00:00,1,5,7.2,6.0,8.0,0.0,20.1,1009.8,Good
2020-01-26 00:00:00,1,6,5.8,1.0,9.0,1.9,17.9,998.7,Good
2020-01-27 00:00:00,1,0,3.4,-1.0,6.0,0.4,19.2,989.4,Good
2020-01-28 00:00:00,1,1,2.5,1.0,4.0,0.3,18.5,985.7,Good
2020-01-29 00:00:00,1,2,5.4,2.0,9.0,6.4,26.8,994.8,Good
2020-01-30 00:00:00,1,3,8.7,7.0,11.0,0.4,33.2,990.8,Good
2020-01-31 00:00:00,1,4,10.1,7.0,13.0,1.3,29.4,990.0,Good
2020-02-01 00:00:00,2,5,7.4,2.0,9.0,4.1,29.4,990.6,Good
2020-02-02 00:00:00,2,6,4.4,0.0,8.0,5.9,9.4,998.3,Good
2020-02-03 00:00:00,2,0,5.3,3.0,8.0,0.0,31.8,1000.2,Good
2020-02-04 00:00:00,2,1,5.4,2.0,10.0,0.2,14.8,1018.7,Good
2020-02-05 00:00:00,2,2,5.4,2.0,8.0,0.0,17.5,1031.9,Good
2020-02-06 00:00:00,2,3,5.6,0.0,9.0,0.0,12.5,1027.8,Good
2020-02-07 00:00:00,2,4,2.2,-4.0,7.0,0.1,7.8,1011.6,Good
2020-02-08 00:00:00,2,5,7.1,4.0,10.0,16.5,35.5,996.3,Good
2020-02-09 00:00:00,2,6,6.8,3.0,11.0,18.7,30.0,968.4,Good
2020-02-10 00:00:00,2,0,2.5,1.0,4.0,1.4,29.9,979.0,Good
2020-02-11 00:00:00,2,1,3.0,2.0,4.0,1.6,32.9,988.5,Good
2020-02-12 00:00:00,2,2,2.6,0.0,4.0,0.0,25.2,1001.5,Good
2020-02-13 00:00:00,2,3,3.3,-1.0,6.0,4.8,14.9,998.4,Good
2020-02-14 00:00:00,2,4,5.4,-1.0,10.0,2.1,22.6,1004.0,Good
2020-02-15 00:00:00,2,5,7.3,3.0,11.0,10.7,27.1,986.3,Good
2020-02-16 00:00:00,2,6,6.4,4.0,8.0,1.3,43.7,973.8,Good
2020-02-17 00:00:00,2,0,5.5,3.0,8.0,2.9,38.5,991.4,Good
2020-02-18 00:00:00,2,1,3.9,3.0,6.0,1.1,28.8,1003.2,Good
2020-02-19 00:00:00,2,2,6.0,2.0,10.0,3.9,26.1,1004.4,Good
2020-02-20 00:00:00,2,3,5.3,1.0,10.0,9.3,25.6,997.8,Good
2020-02-21 00:00:00,2,4,8.0,5.0,10.0,10.8,42.3,1000.2,Good
2020-02-22 00:00:00,2,5,4.8,3.0,10.0,9.5,36.0,1000.0,Good
2020-02-23 00:00:00,2,6,3.8,2.0,7.0,1.2,20.9,1008.9,Good
2020-02-24 00:00:00,2,0,2.4,1.0,3.0,8.4,13.4,1000.5,Good
2020-02-25 00:00:00,2,1,2.4,0.0,6.0,0.5,13.2,991.8,Good
2020-02-26 00:00:00,2,2,2.1,-2.0,6.0,0.0,16.2,996.9,Good
2020-02-27 00:00:00,2,3,2.5,0.0,6.0,0.0,19.6,999.2,Good
2020-02-28 00:00:00,2,4,3.5,2.0,5.0,3.4,13.6,993.3,Good
2020-02-29 00:00:00,2,5,4.9,3.0,8.0,6.7,23.7,967.7,Good
2020-03-01 00:00:00,3,6,4.3,2.0,7.0,6.8,37.9,970.3,Good
2020-03-02 00:00:00,3,0,3.5,2.0,6.0,0.0,24.3,982.7,Good
2020-03-03 00:00:00,3,1,5.0,1.0,9.0,0.4,17.4,995.1,Good
2020-03-04 00:00:00,3,2,2.9,-2.0,9.0,0.0,8.2,1005.2,Good
2020-03-05 00:00:00,3,3,1.9,-4.0,6.0,0.0,3.7,999.6,Moderate
2020-03-06 00:00:00,3,4,3.0,-2.0,8.0,0.2,10.7,1003.1,Good
2020-03-07 00:00:00,3,5,8.1,2.0,12.0,3.9,29.7,998.8,Good
2020-03-08 00:00:00,3,6,6.5,3.0,10.0,2.4,26.1,993.0,Good
2020-03-09 00:00:00,3,0,6.3,3.0,9.0,2.9,21.5,997.6,Good
2020-03-10 00:00:00,3,1,8.0,4.0,10.0,2.5,26.1,991.5,Good
2020-03-11 00:00:00,3,2,5.4,2.0,9.0,2.4,27.6,994.7,Good
2020-03-12 00:00:00,3,3,4.0,1.0,7.0,3.3,26.6,993.0,Good
2020-03-13 00:00:00,3,4,4.3,0.0,7.0,0.0,15.0,1014.3,Good
2020-03-14 00:00:00,3,5,7.4,3.0,11.0,2.2,22.0,1002.8,Good
2020-03-15 00:00:00,3,6,7.7,4.0,11.0,1.0,22.2,998.7,Good
2020-03-16 00:00:00,3,0,7.0,2.0,10.0,1.7,29.3,1012.3,Good
2020-03-17 00:00:00,3,1,7.9,6.0,11.0,5.6,22.2,1013.5,Good
2020-03-18 00:00:00,3,2,4.8,2.0,8.0,0.0,21.0,1019.2,Good
2020-03-19 00:00:00,3,3,5.3,2.0,10.0,0.0,9.8,1027.5,Good
2020-03-20 00:00:00,3,4,3.4,-2.0,8.0,0.0,11.8,1035.1,Good
2020-03-21 00:00:00,3,5,4.8,1.0,9.0,0.0,15.1,1030.9,Good
2020-03-22 00:00:00,3,6,3.3,-3.0,8.0,0.0,6.9,1027.7,Moderate
2020-03-23 00:00:00,3,0,7.6,-3.0,12.0,0.0,14.5,1021.0,Good
2020-03-24 00:00:00,3,1,10.0,8.0,13.0,0.0,26.5,1016.2,Good
2020-03-25 00:00:00,3,2,10.3,9.0,13.0,0.0,20.8,1020.4,Good
2020-03-26 00:00:00,3,3,7.3,6.0,9.0,0.3,14.5,1026.6,Good
2020-03-27 00:00:00,3,4,6.3,4.0,7.0,0.0,13.6,1030.7,Good
2020-03-28 00:00:00,3,5,4.4,1.0,8.0,0.2,13.3,1039.5,Good
2020-03-29 00:00:00,3,6,5.1,2.0,8.0,nan,11.8,1046.1,Good
2020-03-31 00:00:00,3,1,7.7,5.0,11.0,0.0,6.1,1033.6,Good
2020-04-01 00:00:00,4,2,7.8,5.0,11.0,0.0,17.3,1020.5,Good
2020-04-02 00:00:00,4,3,7.7,2.0,10.0,0.0,26.3,1009.2,Good
2020-04-03 00:00:00,4,4,5.1,0.0,9.0,0.6,14.6,1012.2,Good
2020-04-04 00:00:00,4,5,7.7,3.0,12.0,0.0,16.0,1013.4,Good
2020-04-05 00:00:00,4,6,12.9,7.0,19.0,0.1,15.4,1006.7,Good
2020-04-06 00:00:00,4,0,11.3,5.0,15.0,0.2,27.9,1008.9,Good
2020-04-07 00:00:00,4,1,8.2,0.0,15.0,0.0,16.7,1025.3,Good
2020-04-08 00:00:00,4,2,10.7,4.0,16.0,0.0,18.7,1023.2,Good
2020-04-09 00:00:00,4,3,7.4,5.0,9.0,0.5,16.0,1027.1,Good
2020-04-10 00:00:00,4,4,8.5,5.0,13.0,0.0,7.3,1023.2,Moderate
2020-04-11 00:00:00,4,5,12.2,7.0,16.0,0.1,17.4,1018.5,Good
2020-04-12 00:00:00,4,6,9.2,5.0,13.0,0.2,16.1,1018.4,Good
2020-04-13 00:00:00,4,0,5.4,1.0,9.0,0.0,13.7,1031.2,Good
2020-04-14 00:00:00,4,1,6.8,-1.0,13.0,0.0,17.9,1026.1,Good
2020-04-15 00:00:00,4,2,9.6,4.0,16.0,0.0,20.4,1020.6,Good
2020-04-16 00:00:00,4,3,6.5,1.0,10.0,0.0,13.3,1020.5,Good
2020-04-17 00:00:00,4,4,7.6,4.0,10.0,0.0,18.1,1022.0,Good
2020-04-18 00:00:00,4,5,6.4,3.0,9.0,0.0,20.7,1022.4,Good
2020-04-19 00:00:00,4,6,6.9,0.0,11.0,0.0,16.6,1025.2,Good
2020-04-20 00:00:00,4,0,7.1,0.0,12.0,0.0,18.1,1027.1,Good
2020-04-21 00:00:00,4,1,8.1,3.0,11.0,0.0,24.2,1027.4,Good
2020-04-22 00:00:00,4,2,8.6,5.0,12.0,0.0,17.3,1027.8,Good
2020-04-23 00:00:00,4,3,8.9,4.0,12.0,0.0,13.4,1024.1,Good
2020-04-24 00:00:00,4,4,7.4,0.0,14.0,0.0,11.2,1017.7,Good
2020-04-25 00:00:00,4,5,8.6,6.0,12.0,0.0,9.6,1014.3,Moderate
2020-04-26 00:00:00,4,6,9.2,2.0,15.0,0.0,11.6,1009.1,Good
2020-04-27 00:00:00,4,0,6.8,1.0,13.0,0.0,9.9,1008.7,Good
2020-04-28 00:00:00,4,1,7.6,4.0,12.0,0.0,11.1,1007.5,Good
2020-04-29 00:00:00,4,2,7.6,5.0,11.0,1.4,10.9,999.5,Good
2020-04-30 00:00:00,4,3,7.5,3.0,12.0,3.6,11.3,990.0,Good
2020-05-01 00:00:00,5,4,8.6,5.0,15.0,2.6,5.4,993.6,Good
2020-05-02 00:00:00,5,5,9.1,5.8,12.7,0.7,12.6,1007.7,Good
2020-05-03 00:00:00,5,6,10.4,8.0,13.0,0.8,17.4,1017.3,Good
2020-05-04 00:00:00,5,0,8.8,5.0,12.0,0.2,17.5,1023.4,Good
2020-05-05 00:00:00,5,1,6.5,-1.0,12.0,0.0,10.6,1025.0,Good
2020-05-06 00:00:00,5,2,8.8,-1.0,16.0,0.0,8.6,1025.3,Good
2020-05-07 00:00:00,5,3,10.9,1.0,19.0,0.0,10.9,1019.7,Good
2020-05-08 00:00:00,5,4,13.7,9.0,18.0,0.0,11.3,1016.0,Good
2020-05-09 00:00:00,5,5,13.4,4.0,21.0,1.7,7.3,1013.4,Good
2020-05-10 00:00:00,5,6,6.4,3.0,9.0,0.7,22.6,1020.9,Good
2020-05-11 00:00:00,5,0,6.6,0.0,12.0,0.0,8.3,1026.0,Good
2020-05-12 00:00:00,5,1,7.8,3.0,14.0,0.5,14.3,1019.1,Good
2020-05-13 00:00:00,5,2,6.0,1.0,10.0,0.0,8.2,1021.7,Good
2020-05-14 00:00:00,5,3,8.2,-2.0,14.0,0.0,13.6,1022.3,Good
2020-05-15 00:00:00,5,4,10.1,5.0,15.0,0.0,14.4,1022.3,Good
2020-05-16 00:00:00,5,5,11.0,7.0,15.0,0.1,19.5,1020.0,Good
2020-05-17 00:00:00,5,6,12.0,10.0,14.0,2.1,22.7,1017.3,Good
2020-05-18 00:00:00,5,0,12.7,10.0,16.0,3.5,19.2,1016.4,Good
2020-05-19 00:00:00,5,1,14.6,11.0,18.0,2.0,13.3,1018.5,Good
2020-05-20 00:00:00,5,2,17.0,10.0,23.0,0.0,10.2,1018.3,Good
2020-05-21 00:00:00,5,3,12.9,5.0,18.0,0.5,9.9,1015.9,Good
2020-05-22 00:00:00,5,4,13.9,12.0,16.0,2.0,35.4,1001.1,Good
2020-05-23 00:00:00,5,5,10.8,9.0,12.0,4.8,42.9,1005.7,Good
2020-05-24 00:00:00,5,6,12.8,8.0,16.0,1.7,22.4,1023.0,Good
2020-05-25 00:00:00,5,0,12.8,3.0,19.0,0.0,16.8,1030.4,Good
2020-05-26 00:00:00,5,1,14.6,10.0,19.0,0.0,15.1,1033.9,Good
2020-05-27 00:00:00,5,2,12.5,7.0,18.0,0.0,11.3,1036.7,Good
2020-05-28 00:00:00,5,3,17.2,8.0,24.0,0.0,8.0,1032.2,Good
2020-05-29 00:00:00,5,4,16.9,8.0,23.0,0.0,7.7,1026.4,Good
2020-05-30 00:00:00,5,5,15.1,9.0,22.0,0.0,13.6,1024.9,Good
2020-05-31 00:00:00,5,6,12.6,7.0,16.0,0.0,17.9,1026.1,Good
2020-06-01 00:00:00,6,0,14.4,5.0,21.0,0.0,9.3,1026.1,Good
2020-06-02 00:00:00,6,1,15.2,8.0,24.0,3.8,8.2,1019.6,Good
2020-06-03 00:00:00,6,2,11.1,9.0,14.0,2.9,13.6,1015.1,Good
2020-06-04 00:00:00,6,3,9.4,7.0,14.0,2.2,9.7,1002.8,Good
2020-06-05 00:00:00,6,4,9.2,6.0,13.0,5.7,15.0,993.3,Good
2020-06-06 00:00:00,6,5,12.0,8.0,16.0,3.4,13.2,995.3,Good
2020-06-07 00:00:00,6,6,12.2,9.0,15.0,0.9,13.2,1009.8,Moderate
2020-06-08 00:00:00,6,0,10.8,8.0,14.0,0.0,11.7,1019.9,Good
2020-06-09 00:00:00,6,1,11.9,9.0,16.0,0.6,7.1,1018.1,Good
2020-06-10 00:00:00,6,2,10.8,9.0,13.0,10.7,13.3,1014.3,Good
2020-06-11 00:00:00,6,3,12.1,10.0,15.0,0.0,24.6,1022.7,Good
2020-06-12 00:00:00,6,4,13.0,11.0,17.0,1.4,24.4,1015.6,Good
2020-06-13 00:00:00,6,5,11.8,11.0,13.0,3.8,16.1,1012.9,Good
2020-06-14 00:00:00,6,6,14.0,12.0,18.0,0.0,9.4,1015.9,Good
2020-06-15 00:00:00,6,0,13.5,12.0,16.0,0.0,9.3,1016.4,Good
2020-06-16 00:00:00,6,1,14.0,12.0,17.0,2.3,8.6,1014.9,Good
2020-06-17 00:00:00,6,2,14.3,11.0,19.0,1.0,13.1,1014.6,Good
2020-06-18 00:00:00,6,3,12.8,11.0,17.0,0.0,16.1,1013.5,Good
2020-06-19 00:00:00,6,4,13.4,12.0,18.0,2.4,16.0,1010.0,Good
2020-06-20 00:00:00,6,5,16.1,12.0,21.0,1.6,15.0,1012.9,Good
2020-06-21 00:00:00,6,6,14.0,12.0,17.0,6.9,16.7,1008.7,Good
2020-06-22 00:00:00,6,0,14.0,7.0,18.0,1.9,22.4,1015.6,Good
2020-06-23 00:00:00,6,1,16.5,15.0,19.0,2.9,16.3,1017.8,Good
2020-06-24 00:00:00,6,2,18.7,10.0,26.0,0.0,10.3,1020.0,Good
2020-06-25 00:00:00,6,3,16.3,13.0,19.0,0.0,15.3,1017.4,Moderate
2020-06-26 00:00:00,6,4,15.9,14.0,19.0,0.2,11.3,1007.7,Moderate
2020-06-27 00:00:00,6,5,15.1,12.0,19.0,7.2,10.8,996.8,Good
2020-06-28 00:00:00,6,6,13.4,12.0,16.0,6.7,30.1,991.7,Good
2020-06-29 00:00:00,6,0,13.2,12.0,14.0,7.9,26.9,993.8,Good
2020-06-30 00:00:00,6,1,15.0,12.0,19.0,0.7,16.0,1000.4,Good
2020-07-01 00:00:00,7,2,12.1,11.0,13.0,4.5,14.0,1004.0,Good
2020-07-02 00:00:00,7,3,13.3,10.0,17.0,0.1,9.7,1009.9,Good
2020-07-03 00:00:00,7,4,12.4,9.0,16.0,11.3,13.9,1004.2,Good
2020-07-04 00:00:00,7,5,12.9,9.0,16.0,4.5,10.1,1001.5,Good
2020-07-05 00:00:00,7,6,13.6,11.0,16.0,6.1,30.4,997.1,Good
2020-07-06 00:00:00,7,0,13.3,9.0,18.0,0.1,16.9,1013.5,Good
2020-07-07 00:00:00,7,1,12.9,9.0,17.0,1.5,11.8,1015.7,Good
2020-07-08 00:00:00,7,2,12.3,11.0,15.0,0.6,13.8,1015.1,Good
2020-07-09 00:00:00,7,3,13.3,9.0,19.0,4.1,6.1,1013.3,Good
2020-07-10 00:00:00,7,4,13.6,10.0,18.0,3.4,11.1,1016.3,Good
2020-07-11 00:00:00,7,5,13.4,8.0,17.0,0.0,16.9,1023.8,Good
2020-07-12 00:00:00,7,6,14.6,8.0,21.0,0.0,17.3,1024.2,Good
2020-07-13 00:00:00,7,0,16.0,12.0,19.0,0.5,19.3,1016.4,Good
2020-07-14 00:00:00,7,1,13.9,10.0,18.0,0.0,16.9,1013.9,Good
2020-07-15 00:00:00,7,2,15.0,12.0,19.0,1.4,16.6,1011.8,Good
2020-07-16 00:00:00,7,3,17.1,13.0,21.0,0.0,21.7,1016.2,Good
2020-07-17 00:00:00,7,4,16.2,14.0,18.0,0.9,17.6,1014.4,Good
2020-07-18 00:00:00,7,5,14.0,11.0,18.0,0.0,17.2,1013.5,Good
2020-07-19 00:00:00,7,6,13.1,9.0,17.0,0.0,17.1,1017.2,Good
2020-07-20 00:00:00,7,0,13.5,10.0,18.0,0.0,16.2,1021.2,Good
2020-07-21 00:00:00,7,1,14.3,9.0,19.0,0.0,11.4,1024.0,Good
2020-07-22 00:00:00,7,2,13.5,11.0,17.0,7.0,7.3,1018.3,Good
2020-07-23 00:00:00,7,3,16.1,13.0,20.0,5.1,11.9,1010.0,Good
2020-07-24 00:00:00,7,4,15.5,11.0,21.0,1.1,11.7,1008.5,Good
2020-07-25 00:00:00,7,5,16.0,13.0,18.0,4.5,14.6,999.7,Good
2020-07-26 00:00:00,7,6,15.2,12.0,18.0,0.3,17.1,1002.1,Good
2020-07-27 00:00:00,7,0,12.9,9.0,16.0,17.7,11.4,997.9,Good
2020-07-28 00:00:00,7,1,13.6,10.0,17.0,0.1,25.4,1005.9,Good
2020-07-29 00:00:00,7,2,13.5,11.0,17.0,0.0,19.1,1015.3,Good
2020-07-30 00:00:00,7,3,12.2,9.0,15.0,3.1,8.5,1015.4,Good
2020-07-31 00:00:00,7,4,18.0,9.0,28.0,0.5,12.2,1008.5,Good
2020-08-01 00:00:00,8,5,16.2,14.0,18.0,0.5,15.5,1010.7,Good
2020-08-02 00:00:00,8,6,14.0,8.0,17.0,1.3,13.9,1012.5,Good
2020-08-03 00:00:00,8,0,12.2,7.0,16.0,0.0,14.1,1014.5,Good
2020-08-04 00:00:00,8,1,14.4,11.0,17.0,16.3,20.1,1005.1,Good
2020-08-05 00:00:00,8,2,16.5,14.0,19.0,4.5,13.8,1002.6,Good
2020-08-06 00:00:00,8,3,16.7,11.0,22.0,0.0,10.2,1013.4,Good
2020-08-07 00:00:00,8,4,18.7,14.0,24.0,0.1,15.1,1015.7,Good
2020-08-08 00:00:00,8,5,14.7,9.0,20.0,0.0,10.0,1024.0,Good
2020-08-09 00:00:00,8,6,13.7,9.0,17.0,0.0,18.2,1024.1,Good
2020-08-10 00:00:00,8,0,15.1,14.0,18.0,0.0,14.6,1020.3,Good
2020-08-11 00:00:00,8,1,15.8,14.0,20.0,4.8,11.6,1018.1,Good
2020-08-12 00:00:00,8,2,18.3,15.0,22.0,2.7,11.3,1016.2,Good
2020-08-13 00:00:00,8,3,16.4,14.0,20.0,0.0,15.3,1018.3,Good
2020-08-14 00:00:00,8,4,15.0,14.0,17.0,0.0,13.2,1018.2,Good
2020-08-15 00:00:00,8,5,14.5,13.0,16.0,0.0,14.6,1018.4,Good
2020-08-16 00:00:00,8,6,14.1,13.0,15.0,0.0,15.5,1015.2,Good
2020-08-17 00:00:00,8,0,14.0,13.0,15.0,3.6,12.9,1008.4,Good
2020-08-18 00:00:00,8,1,15.3,14.0,18.0,2.7,9.8,1004.1,Good
2020-08-19 00:00:00,8,2,15.5,14.0,17.0,0.9,13.6,1001.1,Moderate
2020-08-20 00:00:00,8,3,18.6,15.0,21.0,1.8,20.9,995.1,Good
2020-08-21 00:00:00,8,4,17.0,15.0,20.0,7.4,22.0,989.1,Good
2020-08-22 00:00:00,8,5,15.9,13.0,20.0,0.0,20.5,1000.5,Good
2020-08-23 00:00:00,8,6,13.7,12.0,15.0,2.0,10.5,1010.8,Good
2020-08-24 00:00:00,8,0,12.1,9.0,16.0,1.0,7.6,1012.8,Good
2020-08-25 00:00:00,8,1,12.3,7.0,15.0,19.1,23.8,995.7,Good
2020-08-26 00:00:00,8,2,13.4,12.0,16.0,9.5,7.1,1008.8,Good
2020-08-27 00:00:00,8,3,13.0,11.0,15.0,10.0,12.4,1010.3,Good
2020-08-28 00:00:00,8,4,12.5,10.0,15.0,4.7,19.6,1008.9,Good
2020-08-29 00:00:00,8,5,11.4,7.0,15.0,0.0,8.7,1014.9,Good
2020-08-30 00:00:00,8,6,11.7,7.0,16.0,0.0,5.5,1020.1,Good
2020-08-31 00:00:00,8,0,12.0,5.0,16.0,0.0,6.7,1020.2,Good
2020-09-01 00:00:00,9,1,12.6,5.0,18.0,0.0,13.3,1017.5,Good
2020-09-02 00:00:00,9,2,15.9,14.0,17.0,5.1,19.8,1009.0,Good
2020-09-03 00:00:00,9,3,14.5,11.0,18.0,0.5,21.7,1006.1,Good
2020-09-04 00:00:00,9,4,12.8,11.0,17.0,1.0,26.2,1011.5,Good
2020-09-05 00:00:00,9,5,12.4,9.0,16.0,0.2,18.0,1014.6,Good
2020-09-06 00:00:00,9,6,13.1,10.0,18.0,0.6,6.7,1018.0,Good
2020-09-07 00:00:00,9,0,14.8,12.0,18.0,1.2,23.3,1014.2,Good
2020-09-08 00:00:00,9,1,17.2,13.0,21.0,0.0,22.0,1015.8,Good
2020-09-09 00:00:00,9,2,13.4,9.0,17.0,0.8,22.5,1017.8,Good
2020-09-10 00:00:00,9,3,11.0,7.0,14.0,0.0,17.3,1019.0,Good
2020-09-11 00:00:00,9,4,13.4,11.0,16.0,3.6,26.9,1006.5,Good
2020-09-12 00:00:00,9,5,12.2,11.0,14.0,4.5,23.5,1009.3,Good
2020-09-13 00:00:00,9,6,17.1,14.0,20.0,3.9,33.4,1011.2,Good
2020-09-14 00:00:00,9,0,16.6,14.0,20.0,0.0,12.7,1018.8,Good
2020-09-15 00:00:00,9,1,15.0,11.0,19.0,1.7,4.3,1018.9,Good
2020-09-16 00:00:00,9,2,12.7,12.0,14.0,0.0,19.0,1029.3,Good
2020-09-17 00:00:00,9,3,12.1,8.0,18.0,0.0,6.7,1030.4,Good
2020-09-18 00:00:00,9,4,11.2,6.0,17.0,0.0,8.2,1028.1,Good
2020-09-19 00:00:00,9,5,9.3,2.0,15.0,0.0,10.8,1026.4,Good
2020-09-20 00:00:00,9,6,12.4,7.0,16.0,0.0,7.8,1023.2,Good
2020-09-21 00:00:00,9,0,11.3,6.0,16.0,0.0,16.6,1014.9,Good
2020-09-22 00:00:00,9,1,13.6,11.0,16.0,1.2,20.1,1001.9,Good
2020-09-23 00:00:00,9,2,8.7,3.0,12.0,1.6,8.1,999.6,Good
2020-09-24 00:00:00,9,3,6.9,1.0,11.0,0.0,10.2,995.7,Good
2020-09-25 00:00:00,9,4,8.9,4.0,13.0,1.0,9.2,1008.6,Good
2020-09-26 00:00:00,9,5,7.8,2.0,14.0,0.0,8.6,1016.6,Good
2020-09-27 00:00:00,9,6,4.8,-2.0,12.0,0.0,4.3,1016.5,Good
2020-09-28 00:00:00,9,0,8.6,2.0,15.0,0.5,6.5,1010.8,Good
2020-09-29 00:00:00,9,1,9.7,4.0,16.0,0.0,10.0,1013.4,Good
2020-09-30 00:00:00,9,2,11.7,8.0,15.0,12.2,13.0,999.0,Good
2020-10-01 00:00:00,10,3,9.1,5.0,12.0,5.8,8.6,994.3,Good
2020-10-02 00:00:00,10,4,7.0,1.0,13.0,0.0,6.8,998.9,Good
2020-10-03 00:00:00,10,5,9.1,8.0,10.0,32.1,6.5,994.4,Good
2020-10-04 00:00:00,10,6,12.6,10.0,14.0,23.4,15.9,984.9,Good
2020-10-05 00:00:00,10,0,11.1,7.0,14.0,6.5,5.8,990.7,Good
2020-10-06 00:00:00,10,1,11.3,8.0,15.0,2.3,12.9,991.7,Good
2020-10-07 00:00:00,10,2,11.1,9.0,13.0,1.1,18.5,1004.6,Good
2020-10-08 00:00:00,10,3,8.7,6.0,13.0,0.3,10.9,1009.0,Good
2020-10-09 00:00:00,10,4,7.6,4.0,11.0,1.7,20.7,1010.9,Good
2020-10-10 00:00:00,10,5,9.8,5.0,14.0,2.0,10.9,1018.1,Good
2020-10-11 00:00:00,10,6,9.0,4.0,13.0,0.0,7.9,1025.3,Good
2020-10-12 00:00:00,10,0,8.6,5.0,11.0,7.4,6.5,1014.3,Good
2020-10-13 00:00:00,10,1,8.6,5.0,11.0,5.1,16.4,1016.6,Good
2020-10-14 00:00:00,10,2,10.9,9.0,13.0,3.3,17.9,1028.7,Good
2020-10-15 00:00:00,10,3,8.5,6.0,10.0,0.0,5.5,1030.5,Good
2020-10-16 00:00:00,10,4,8.9,7.0,11.0,0.0,6.9,1028.8,Good
2020-10-17 00:00:00,10,5,9.1,8.0,11.0,0.0,10.2,1026.1,Good
2020-10-18 00:00:00,10,6,8.4,7.0,10.0,0.0,5.5,1021.6,Good
2020-10-19 00:00:00,10,0,11.3,10.0,13.0,10.2,17.5,1006.6,Good
2020-10-20 00:00:00,10,1,11.3,9.0,14.0,4.9,10.5,994.1,Good
2020-10-21 00:00:00,10,2,13.2,10.0,17.0,1.5,9.8,991.2,Good
2020-10-22 00:00:00,10,3,9.5,7.0,12.0,6.9,8.4,998.8,Good
2020-10-23 00:00:00,10,4,8.1,5.0,11.0,4.0,13.1,1000.2,Good
2020-10-24 00:00:00,10,5,9.6,7.0,12.0,5.1,20.3,988.6,Good
2020-10-25 00:00:00,10,6,8.8,5.0,11.0,0.0,22.2,983.6,Good
2020-10-26 00:00:00,10,0,9.5,8.0,12.0,1.9,19.4,986.3,Good
2020-10-27 00:00:00,10,1,7.3,4.0,10.0,3.4,13.4,987.6,Good
2020-10-28 00:00:00,10,2,8.0,6.0,10.0,0.0,22.9,989.7,Good
2020-10-29 00:00:00,10,3,9.9,5.0,15.0,10.2,17.2,997.9,Good
2020-10-30 00:00:00,10,4,9.6,3.0,15.0,1.4,19.2,1006.8,Good
2020-10-31 00:00:00,10,5,10.4,4.0,16.0,3.6,31.0,995.8,Good
2020-11-01 00:00:00,11,6,9.7,8.0,11.0,7.3,27.0,985.3,Good
2020-11-02 00:00:00,11,0,8.3,6.0,11.0,4.2,20.8,991.7,Good
2020-11-03 00:00:00,11,1,6.3,4.0,9.0,4.4,19.3,1011.8,Good
2020-11-04 00:00:00,11,2,7.2,3.0,11.0,0.0,15.3,1030.0,Good
2020-11-05 00:00:00,11,3,10.6,8.0,14.0,0.4,19.2,1034.0,Good
