date,month,dayofweek,tavg,tmin,tmax,prcp,wspd,pres,AQI
2020-11-30 00:00:00,11,0,15.7,6.9,26.4,0.0,1.9,1017.4,Very Unhealthy
2020-12-01 00:00:00,12,1,17.1,8.1,26.8,0.0,1.2,1017.5,Very Unhealthy
2020-12-02 00:00:00,12,2,16.7,8.2,27.2,0.0,3.2,1015.8,Very Unhealthy
2020-12-03 00:00:00,12,3,16.7,8.2,26.9,0.0,1.3,1014.3,Very Unhealthy
2020-12-04 00:00:00,12,4,17.3,8.0,26.7,0.0,1.9,1013.1,Very Unhealthy
2020-12-05 00:00:00,12,5,18.0,11.0,28.8,0.0,3.2,1013.0,Very Unhealthy
2020-12-06 00:00:00,12,6,18.3,11.4,27.4,0.0,1.4,1015.3,Very Unhealthy
2020-12-07 00:00:00,12,0,18.3,12.0,28.2,0.0,3.2,1016.9,Hazardous
2020-12-08 00:00:00,12,1,17.7,9.5,27.1,0.0,0.8,1017.0,Very Unhealthy
2020-12-09 00:00:00,12,2,18.2,9.6,27.3,0.0,0.9,1015.4,Very Unhealthy
2020-12-10 00:00:00,12,3,18.3,10.9,29.0,0.0,1.6,1014.8,Unhealthy
2020-12-11 00:00:00,12,4,18.2,11.3,28.3,0.0,2.1,1014.6,Unhealthy
2020-12-12 00:00:00,12,5,16.8,14.6,25.8,0.0,2.3,1015.0,Hazardous
2020-12-13 00:00:00,12,6,14.4,11.4,21.8,0.0,5.6,1015.7,Unhealthy
2020-12-14 00:00:00,12,0,10.6,8.8,20.6,0.0,3.3,1016.9,Unhealthy
2020-12-15 00:00:00,12,1,10.9,4.1,19.4,0.0,12.2,1019.2,Unhealthy
2020-12-16 00:00:00,12,2,11.9,5.8,18.5,0.0,6.2,1021.3,Unhealthy
2020-12-17 00:00:00,12,3,9.0,4.6,18.6,0.0,9.6,1020.9,Very Unhealthy
2020-12-18 00:00:00,12,4,11.9,4.4,18.3,0.0,9.7,1019.0,Unhealthy
2020-12-19 00:00:00,12,5,14.1,3.9,19.7,0.0,7.0,1019.6,Very Unhealthy
2020-12-20 00:00:00,12,6,12.9,3.4,21.8,0.0,4.9,1019.8,Very Unhealthy
2020-12-21 00:00:00,12,0,13.9,5.5,21.7,0.0,2.4,1018.0,Very Unhealthy
2020-12-22 00:00:00,12,1,13.9,5.3,25.3,0.0,1.8,1016.7,Hazardous
2020-12-23 00:00:00,12,2,12.8,4.0,23.9,0.0,1.3,1015.8,Hazardous
2020-12-24 00:00:00,12,3,14.4,4.5,23.3,0.0,1.8,1015.9,Hazardous
2020-12-25 00:00:00,12,4,13.0,4.6,23.1,0.0,3.9,1017.3,Very Unhealthy
2020-12-26 00:00:00,12,5,13.3,4.4,22.4,0.0,3.6,1016.6,Very Unhealthy
2020-12-27 00:00:00,12,6,15.0,6.0,21.9,0.0,4.1,1014.5,Hazardous
2020-12-28 00:00:00,12,0,11.8,5.6,22.6,0.0,3.7,1016.5,Unhealthy
2020-12-29 00:00:00,12,1,10.8,3.6,20.9,0.0,6.6,1018.4,Unhealthy
2020-12-30 00:00:00,12,2,9.1,3.5,18.1,0.0,5.2,1019.7,Very Unhealthy
2020-12-31 00:00:00,12,3,10.7,3.3,16.4,0.0,4.4,1019.4,Very Unhealthy
2021-01-01 00:00:00,1,4,10.4,1.1,17.5,0.0,1.5,1018.3,Hazardous
2021-01-02 00:00:00,1,5,12.4,7.0,19.2,0.0,3.7,1017.1,Hazardous
2021-01-03 00:00:00,1,6,13.3,9.9,19.5,24.9,7.1,1014.9,Very Unhealthy
2021-01-04 00:00:00,1,0,16.8,11.4,20.7,15.0,5.0,1015.7,Unhealthy
2021-01-05 00:00:00,1,1,17.7,13.2,22.6,5.1,5.6,1015.8,Unhealthy for Sensitive Groups
2021-01-06 00:00:00,1,2,17.1,13.0,20.8,59.9,3.7,1015.6,Very Unhealthy
2021-01-07 00:00:00,1,3,15.5,12.4,21.3,6.1,5.8,1015.2,Unhealthy
2021-01-08 00:00:00,1,4,13.6,9.6,19.9,0.0,1.8,1014.9,Very Unhealthy
2021-01-09 00:00:00,1,5,15.4,10.8,19.0,0.0,5.4,1015.6,Very Unhealthy
2021-01-10 00:00:00,1,6,11.7,7.8,19.7,0.0,9.7,1016.3,Unhealthy
2021-01-11 00:00:00,1,0,11.9,7.0,16.9,0.0,10.6,1016.8,Unhealthy
2021-01-12 00:00:00,1,1,7.6,4.3,17.5,0.0,12.2,1017.1,Very Unhealthy
2021-01-13 00:00:00,1,2,9.7,3.2,17.6,0.0,5.6,1016.5,Hazardous
2021-01-14 00:00:00,1,3,12.2,2.0,18.4,0.0,1.3,1016.6,Hazardous
2021-01-15 00:00:00,1,4,11.9,6.4,19.1,0.0,1.3,1015.3,Hazardous
2021-01-16 00:00:00,1,5,11.5,6.6,20.8,0.0,3.8,1013.8,Hazardous
2021-01-17 00:00:00,1,6,11.2,5.7,19.1,0.0,4.0,1015.4,Hazardous
2021-01-18 00:00:00,1,0,14.9,9.0,18.6,0.0,4.7,1016.7,Very Unhealthy
2021-01-19 00:00:00,1,1,13.4,6.9,20.5,0.0,5.4,1014.4,Hazardous
2021-01-20 00:00:00,1,2,13.1,7.8,20.4,0.0,12.7,1014.5,Very Unhealthy
2021-01-21 00:00:00,1,3,13.9,7.4,22.8,0.0,10.0,1013.7,Very Unhealthy
2021-01-22 00:00:00,1,4,12.1,4.2,22.8,0.0,7.3,1015.2,Very Unhealthy
2021-01-23 00:00:00,1,5,13.8,8.0,20.2,0.0,6.2,1013.2,Very Unhealthy
2021-01-24 00:00:00,1,6,11.3,9.7,20.4,0.0,5.2,1015.9,Very Unhealthy
2021-01-25 00:00:00,1,0,11.8,7.4,17.7,0.0,5.1,1018.3,Very Unhealthy
2021-01-26 00:00:00,1,1,12.3,2.1,19.3,0.0,4.4,1018.1,Very Unhealthy
2021-01-27 00:00:00,1,2,12.1,5.4,20.0,0.0,4.9,1017.7,Very Unhealthy
2021-01-28 00:00:00,1,3,11.4,3.8,21.5,0.0,2.1,1018.7,Hazardous
2021-01-29 00:00:00,1,4,11.7,4.0,19.6,0.0,5.6,1019.1,Very Unhealthy
2021-01-30 00:00:00,1,5,13.3,5.4,20.3,0.0,7.9,1017.6,Very Unhealthy
2021-01-31 00:00:00,1,6,12.3,3.1,22.5,0.0,3.0,1017.7,Unhealthy
2021-02-01 00:00:00,2,0,15.3,5.3,24.9,nan,2.5,1019.5,Very Unhealthy
2021-02-02 00:00:00,2,1,16.5,6.2,25.7,0.0,2.0,1017.8,Very Unhealthy
2021-02-03 00:00:00,2,2,20.2,10.4,28.1,0.0,4.8,1016.1,Very Unhealthy
2021-02-04 00:00:00,2,3,15.9,13.2,26.1,1.0,4.9,1016.6,Very Unhealthy
2021-02-05 00:00:00,2,4,14.6,6.8,23.2,2.0,3.7,1017.9,Unhealthy
2021-02-06 00:00:00,2,5,14.2,7.4,23.0,0.0,6.6,1018.3,Unhealthy
2021-02-07 00:00:00,2,6,16.5,8.3,22.9,0.0,6.2,1018.1,Unhealthy
2021-02-08 00:00:00,2,0,16.1,7.6,24.2,0.0,3.9,1018.1,Very Unhealthy
2021-02-09 00:00:00,2,1,15.3,7.8,24.6,0.0,3.9,1015.0,Very Unhealthy
2021-02-10 00:00:00,2,2,21.7,10.2,27.0,0.0,2.7,1013.2,Very Unhealthy
2021-02-11 00:00:00,2,3,18.1,12.4,27.0,0.0,2.6,1013.8,Very Unhealthy
2021-02-12 00:00:00,2,4,17.8,12.1,26.1,0.0,2.1,1014.7,Very Unhealthy
2021-02-13 00:00:00,2,5,21.1,12.1,26.2,0.0,1.6,1015.0,Very Unhealthy
2021-02-14 00:00:00,2,6,20.0,8.6,28.0,0.0,2.4,1014.5,Very Unhealthy
2021-02-15 00:00:00,2,0,20.6,9.9,28.1,0.0,2.5,1012.8,Very Unhealthy
2021-02-16 00:00:00,2,1,21.2,11.6,29.5,0.0,2.1,1012.4,Very Unhealthy
2021-02-17 00:00:00,2,2,20.1,10.7,29.4,0.0,2.3,1014.0,Very Unhealthy
2021-02-18 00:00:00,2,3,20.0,9.6,27.6,0.0,1.5,1016.7,Unhealthy
2021-02-19 00:00:00,2,4,19.4,9.9,27.8,0.0,6.8,1019.5,Very Unhealthy
2021-02-22 00:00:00,2,0,21.5,11.0,29.0,0.0,5.2,1015.3,Unhealthy
2021-02-23 00:00:00,2,1,22.8,10.7,31.0,0.0,3.8,1012.7,Unhealthy
2021-02-24 00:00:00,2,2,23.3,12.0,31.8,0.0,3.5,1010.9,Unhealthy
2021-02-25 00:00:00,2,3,24.3,13.4,32.2,0.0,5.5,1009.7,Unhealthy
2021-02-26 00:00:00,2,4,25.3,15.2,33.2,0.0,6.6,1007.0,Unhealthy
2021-02-27 00:00:00,2,5,25.4,17.8,33.0,0.0,5.3,1006.3,Unhealthy for Sensitive Groups
2021-02-28 00:00:00,2,6,24.8,15.6,31.2,0.0,3.6,1009.3,Unhealthy for Sensitive Groups
2021-03-01 00:00:00,3,0,22.5,11.8,32.3,0.0,7.2,1013.4,Unhealthy for Sensitive Groups
2021-03-02 00:00:00,3,1,23.6,15.3,29.0,0.0,14.9,1014.0,Unhealthy for Sensitive Groups
2021-03-03 00:00:00,3,2,23.0,13.2,30.1,0.0,8.1,1012.0,Unhealthy
2021-03-04 00:00:00,3,3,24.8,12.2,32.2,0.0,2.7,1011.5,Unhealthy
2021-03-05 00:00:00,3,4,25.3,14.4,33.9,0.0,8.9,1011.1,Unhealthy
2021-03-06 00:00:00,3,5,24.2,15.0,31.6,0.0,10.1,1011.1,Unhealthy
2021-03-07 00:00:00,3,6,27.2,14.4,32.8,0.0,6.6,1009.0,Unhealthy
2021-03-08 00:00:00,3,0,26.0,18.9,34.0,0.0,8.9,1010.3,Unhealthy
2021-03-09 00:00:00,3,1,27.5,18.8,32.4,0.6,4.5,1011.6,Unhealthy
2021-03-10 00:00:00,3,2,26.2,18.2,34.2,1.0,2.9,1011.7,Unhealthy for Sensitive Groups
2021-03-11 00:00:00,3,3,27.1,17.2,33.8,0.0,3.4,1012.5,Unhealthy
2021-03-12 00:00:00,3,4,25.0,17.9,35.2,3.0,7.2,1014.2,Unhealthy for Sensitive Groups
2021-03-13 00:00:00,3,5,25.0,15.2,31.2,8.9,2.9,1015.4,Unhealthy
2021-03-14 00:00:00,3,6,24.6,14.0,31.2,0.0,4.9,1012.5,Unhealthy
2021-03-15 00:00:00,3,0,24.4,17.0,32.4,0.0,5.5,1011.3,Unhealthy
2021-03-16 00:00:00,3,1,24.7,17.9,32.7,0.0,5.6,1011.3,Unhealthy
2021-03-17 00:00:00,3,2,25.5,18.4,34.1,0.0,4.4,1009.9,Unhealthy
2021-03-18 00:00:00,3,3,25.5,19.2,33.6,0.0,3.3,1010.2,Unhealthy
2021-03-19 00:00:00,3,4,25.5,19.4,32.7,0.0,4.7,1009.9,Unhealthy
2021-03-20 00:00:00,3,5,25.8,18.2,34.0,0.0,5.7,1008.5,Unhealthy
2021-03-21 00:00:00,3,6,26.4,18.4,35.0,0.0,3.6,1007.8,Unhealthy
2021-03-22 00:00:00,3,0,26.3,20.4,33.4,0.0,5.5,1010.7,Unhealthy
2021-03-23 00:00:00,3,1,25.1,21.1,31.3,0.0,4.9,1012.8,Unhealthy for Sensitive Groups
2021-03-24 00:00:00,3,2,26.8,16.0,32.0,0.0,6.1,1012.8,Unhealthy for Sensitive Groups
2021-03-25 00:00:00,3,3,24.1,18.2,30.4,0.0,10.9,1012.7,Unhealthy for Sensitive Groups
2021-03-26 00:00:00,3,4,24.2,17.8,31.4,0.0,8.5,1011.1,Unhealthy
2021-03-27 00:00:00,3,5,26.0,19.4,34.2,0.0,3.2,1008.9,Unhealthy
2021-03-28 00:00:00,3,6,27.4,19.5,36.4,0.0,3.2,1006.3,Unhealthy for Sensitive Groups
2021-03-29 00:00:00,3,0,29.4,21.4,38.0,0.0,5.6,1003.8,Unhealthy
2021-03-30 00:00:00,3,1,29.8,22.4,37.0,0.0,12.2,999.8,Unhealthy
2021-03-31 00:00:00,3,2,28.8,22.8,35.2,0.0,17.5,1000.5,Unhealthy for Sensitive Groups
2021-04-01 00:00:00,4,3,27.2,20.7,34.1,0.0,16.3,1001.9,Unhealthy for Sensitive Groups
2021-04-02 00:00:00,4,4,26.1,19.3,33.7,0.0,9.9,1004.9,Unhealthy for Sensitive Groups
2021-04-03 00:00:00,4,5,24.8,16.6,33.8,0.0,3.3,1007.8,Unhealthy for Sensitive Groups
2021-04-04 00:00:00,4,6,25.9,16.8,35.4,0.0,5.6,1008.7,Unhealthy for Sensitive Groups
2021-04-05 00:00:00,4,0,28.6,20.0,37.9,0.0,5.8,1007.3,Unhealthy
2021-04-06 00:00:00,4,1,29.8,23.0,37.4,0.0,7.8,1006.0,Unhealthy
2021-04-07 00:00:00,4,2,29.1,24.4,35.2,0.0,5.9,1008.0,Unhealthy
2021-04-08 00:00:00,4,3,27.4,21.2,34.6,0.0,6.6,1008.0,Unhealthy for Sensitive Groups
2021-04-09 00:00:00,4,4,26.6,17.2,35.4,0.0,5.9,1008.7,Unhealthy for Sensitive Groups
2021-04-10 00:00:00,4,5,27.4,18.6,36.5,0.0,5.9,1010.0,Unhealthy
2021-04-11 00:00:00,4,6,28.4,18.9,38.1,0.0,6.2,1009.9,Unhealthy for Sensitive Groups
2021-04-12 00:00:00,4,0,29.3,21.2,38.3,0.0,5.0,1010.2,Unhealthy
2021-04-13 00:00:00,4,1,30.3,21.3,39.4,0.0,7.8,1008.8,Unhealthy
2021-04-14 00:00:00,4,2,30.7,21.8,39.0,0.0,8.9,1007.2,Unhealthy for Sensitive Groups
2021-04-15 00:00:00,4,3,31.1,23.6,39.6,0.0,7.4,1006.3,Unhealthy
2021-04-16 00:00:00,4,4,30.0,23.3,38.5,0.0,5.8,1005.6,Unhealthy for Sensitive Groups
2021-04-17 00:00:00,4,5,27.4,18.2,40.0,2.0,6.0,1008.8,Unhealthy for Sensitive Groups
2021-04-18 00:00:00,4,6,28.0,18.3,36.0,0.0,4.4,1010.2,Unhealthy for Sensitive Groups
2021-04-19 00:00:00,4,0,29.3,20.9,37.4,0.0,6.4,1006.4,Unhealthy for Sensitive Groups
2021-04-20 00:00:00,4,1,27.4,21.9,33.0,0.0,6.8,1005.3,Unhealthy for Sensitive Groups
2021-04-21 00:00:00,4,2,26.9,19.2,33.8,0.0,9.4,1007.5,Unhealthy for Sensitive Groups
2021-04-22 00:00:00,4,3,27.2,21.9,32.8,0.0,6.9,1009.9,Unhealthy for Sensitive Groups
2021-04-23 00:00:00,4,4,26.8,21.9,33.3,0.0,10.6,1008.3,Unhealthy for Sensitive Groups
2021-04-24 00:00:00,4,5,26.4,19.6,32.6,0.0,7.1,1009.1,Moderate
2021-04-25 00:00:00,4,6,28.3,20.6,35.7,0.0,6.9,1008.8,Unhealthy
2021-04-26 00:00:00,4,0,29.7,20.1,39.3,0.0,5.0,1006.7,Very Unhealthy
2021-04-27 00:00:00,4,1,31.9,23.0,41.3,0.0,5.3,1005.3,Very Unhealthy
2021-04-28 00:00:00,4,2,32.7,23.7,41.7,0.0,5.1,1006.0,Very Unhealthy
2021-04-29 00:00:00,4,3,33.1,25.2,41.8,0.0,5.8,1005.9,Very Unhealthy
2021-04-30 00:00:00,4,4,32.3,23.2,42.1,0.0,4.1,1005.7,Unhealthy
2021-05-01 00:00:00,5,5,32.5,26.8,38.9,0.0,5.1,1005.8,Unhealthy
2021-05-02 00:00:00,5,6,31.7,27.1,36.9,0.0,5.5,1006.4,Unhealthy for Sensitive Groups
2021-05-03 00:00:00,5,0,31.2,25.7,37.6,0.0,5.8,1005.0,Unhealthy
2021-05-04 00:00:00,5,1,32.4,25.7,39.7,0.0,6.5,1003.4,Unhealthy for Sensitive Groups
2021-05-05 00:00:00,5,2,32.7,24.0,41.6,0.0,6.9,1004.1,Unhealthy
2021-05-06 00:00:00,5,3,31.2,26.5,38.2,0.0,7.9,1005.9,Unhealthy for Sensitive Groups
2021-05-07 00:00:00,5,4,28.7,22.5,34.7,0.0,5.9,1008.2,Unhealthy for Sensitive Groups
2021-05-08 00:00:00,5,5,30.7,24.2,37.8,0.0,4.0,1006.8,Unhealthy for Sensitive Groups
2021-05-09 00:00:00,5,6,31.5,25.4,38.2,0.0,6.5,1004.9,Unhealthy for Sensitive Groups
2021-05-10 00:00:00,5,0,31.4,24.5,39.4,0.5,7.1,1003.2,Unhealthy for Sensitive Groups
2021-05-11 00:00:00,5,1,32.3,24.2,38.4,0.3,8.8,1002.3,Unhealthy for Sensitive Groups
2021-05-12 00:00:00,5,2,31.1,23.5,40.4,0.0,6.9,1000.9,Unhealthy for Sensitive Groups
2021-05-13 00:00:00,5,3,29.1,25.4,33.7,0.0,9.3,1001.7,Unhealthy for Sensitive Groups
2021-05-14 00:00:00,5,4,30.0,23.6,36.4,0.0,6.9,1002.5,Unhealthy for Sensitive Groups
2021-05-15 00:00:00,5,5,30.8,25.1,37.8,0.0,5.0,1003.2,Unhealthy for Sensitive Groups
2021-05-16 00:00:00,5,6,31.4,24.0,38.8,0.0,3.1,1004.5,Unhealthy for Sensitive Groups
2021-05-17 00:00:00,5,0,31.7,25.3,38.3,0.0,4.1,1004.9,Unhealthy
2021-05-18 00:00:00,5,1,29.3,25.2,32.3,0.0,7.4,1005.0,Moderate
2021-05-19 00:00:00,5,2,22.3,21.3,30.8,2.0,10.4,1004.0,Moderate
2021-05-20 00:00:00,5,3,25.7,19.3,30.5,119.1,8.7,1001.4,Moderate
2021-05-21 00:00:00,5,4,26.0,19.4,34.4,3.0,6.8,1003.2,Moderate
2021-05-22 00:00:00,5,5,27.8,18.0,35.0,19.1,5.3,1003.4,Moderate
2021-05-23 00:00:00,5,6,28.0,22.4,35.1,0.0,6.5,1003.6,Unhealthy
2021-05-24 00:00:00,5,0,29.6,23.0,36.1,0.0,10.6,1004.7,Unhealthy for Sensitive Groups
2021-05-25 00:00:00,5,1,31.3,23.9,38.4,0.0,8.5,1001.3,Unhealthy for Sensitive Groups
2021-05-26 00:00:00,5,2,32.1,25.2,39.4,0.0,3.8,998.7,Unhealthy for Sensitive Groups
2021-05-27 00:00:00,5,3,32.6,24.9,40.2,0.0,4.1,998.6,Unhealthy for Sensitive Groups
2021-05-28 00:00:00,5,4,32.7,26.2,39.8,0.0,7.9,999.8,Moderate
2021-05-29 00:00:00,5,5,32.7,28.1,38.3,0.0,9.9,1001.6,Moderate
2021-05-30 00:00:00,5,6,32.4,28.3,37.9,0.0,8.9,1001.8,Moderate
2021-05-31 00:00:00,5,0,31.4,26.3,38.6,0.0,6.5,999.2,Unhealthy for Sensitive Groups
2021-06-01 00:00:00,6,1,27.2,17.9,39.6,16.0,6.0,1001.9,Moderate
2021-06-02 00:00:00,6,2,30.9,23.6,36.6,0.0,4.9,1003.6,Unhealthy for Sensitive Groups
2021-06-03 00:00:00,6,3,31.1,26.0,36.3,0.0,4.7,1004.1,Unhealthy for Sensitive Groups
2021-06-04 00:00:00,6,4,31.6,26.7,38.1,0.0,4.3,1004.3,Unhealthy for Sensitive Groups
2021-06-05 00:00:00,6,5,30.7,24.9,36.8,0.0,5.0,1002.9,Unhealthy for Sensitive Groups
2021-06-06 00:00:00,6,6,31.5,25.7,37.7,0.0,5.5,1002.2,Unhealthy for Sensitive Groups
2021-06-07 00:00:00,6,0,33.8,27.4,40.0,0.0,6.7,999.9,Unhealthy for Sensitive Groups
2021-06-08 00:00:00,6,1,36.0,30.3,42.1,0.0,11.5,997.2,Unhealthy for Sensitive Groups
2021-06-09 00:00:00,6,2,36.8,31.9,42.1,0.0,12.2,995.4,Unhealthy for Sensitive Groups
2021-06-10 00:00:00,6,3,35.0,31.5,39.0,0.0,8.0,996.1,Unhealthy for Sensitive Groups
2021-06-11 00:00:00,6,4,32.1,24.6,39.8,7.9,9.3,996.5,Unhealthy for Sensitive Groups
2021-06-12 00:00:00,6,5,31.0,28.7,39.0,0.0,11.3,997.4,Unhealthy for Sensitive Groups
2021-06-13 00:00:00,6,6,30.9,23.8,35.8,0.5,8.6,998.5,Moderate
2021-06-14 00:00:00,6,0,32.9,25.5,36.0,0.0,5.8,997.1,Moderate
2021-06-15 00:00:00,6,1,32.4,28.2,37.6,0.0,5.8,993.9,Moderate
2021-06-16 00:00:00,6,2,29.6,26.2,33.0,0.0,6.2,996.2,Unhealthy for Sensitive Groups
2021-06-17 00:00:00,6,3,31.1,27.1,35.8,0.0,6.8,998.5,Unhealthy for Sensitive Groups
2021-06-18 00:00:00,6,4,30.7,27.4,35.4,0.0,7.7,999.4,Moderate
2021-06-19 00:00:00,6,5,29.7,27.1,33.7,0.0,7.4,999.5,Moderate
2021-06-20 00:00:00,6,6,29.8,25.2,35.1,0.5,7.9,999.7,Moderate
2021-06-21 00:00:00,6,0,32.6,25.5,36.3,0.0,5.5,1000.6,Unhealthy for Sensitive Groups
2021-06-22 00:00:00,6,1,34.2,29.6,39.3,0.0,7.2,999.8,Unhealthy for Sensitive Groups
2021-06-23 00:00:00,6,2,34.4,29.2,39.7,0.0,5.6,1000.0,Unhealthy
2021-06-24 00:00:00,6,3,33.1,29.6,38.1,0.0,7.6,1000.1,Unhealthy for Sensitive Groups
2021-06-25 00:00:00,6,4,32.1,27.2,38.3,0.0,5.8,999.4,Unhealthy for Sensitive Groups
2021-06-26 00:00:00,6,5,31.6,25.6,40.1,0.0,5.5,1000.5,Unhealthy for Sensitive Groups
2021-06-27 00:00:00,6,6,33.3,26.7,38.7,5.1,4.4,1003.1,Unhealthy
2021-06-28 00:00:00,6,0,34.1,27.6,39.2,0.0,5.1,1002.0,Unhealthy
2021-06-29 00:00:00,6,1,35.7,30.3,41.5,0.0,6.7,998.6,Unhealthy for Sensitive Groups
2021-06-30 00:00:00,6,2,36.4,30.6,42.4,0.0,13.6,995.9,Unhealthy for Sensitive Groups
2021-07-01 00:00:00,7,3,37.2,33.7,41.5,0.0,15.1,994.2,Unhealthy for Sensitive Groups
2021-07-02 00:00:00,7,4,35.1,27.2,43.1,5.1,10.3,995.4,Unhealthy for Sensitive Groups
2021-07-03 00:00:00,7,5,31.6,24.1,41.3,19.1,8.9,998.9,Unhealthy for Sensitive Groups
2021-07-04 00:00:00,7,6,32.6,26.2,38.6,0.0,6.7,1000.3,Unhealthy for Sensitive Groups
2021-07-05 00:00:00,7,0,34.1,30.1,38.7,0.0,6.2,1000.9,Unhealthy for Sensitive Groups
2021-07-06 00:00:00,7,1,35.0,30.4,39.8,0.0,6.8,999.3,Unhealthy for Sensitive Groups
2021-07-07 00:00:00,7,2,36.2,31.9,40.9,0.0,9.3,997.7,Unhealthy for Sensitive Groups
2021-07-08 00:00:00,7,3,35.8,31.9,40.4,0.0,9.4,997.6,Unhealthy for Sensitive Groups
2021-07-09 00:00:00,7,4,33.2,24.1,41.8,8.9,8.4,999.2,Unhealthy for Sensitive Groups
2021-07-10 00:00:00,7,5,34.6,28.6,37.2,0.0,7.8,999.0,Moderate
2021-07-11 00:00:00,7,6,33.4,30.7,37.5,0.0,10.8,1000.0,Unhealthy for Sensitive Groups
2021-07-12 00:00:00,7,0,31.6,28.7,36.0,0.0,11.7,1002.3,Moderate
2021-07-13 00:00:00,7,1,28.4,23.5,37.7,24.9,7.3,1001.9,Moderate
2021-07-14 00:00:00,7,2,27.2,26.3,34.7,29.0,5.9,1001.0,Moderate
2021-07-15 00:00:00,7,3,31.3,23.4,34.8,23.1,6.5,1001.5,Unhealthy for Sensitive Groups
2021-07-16 00:00:00,7,4,33.2,27.0,37.0,0.0,6.1,1002.8,Unhealthy for Sensitive Groups
2021-07-17 00:00:00,7,5,33.9,30.2,37.2,0.0,3.9,1000.7,Unhealthy for Sensitive Groups
2021-07-18 00:00:00,7,6,31.1,28.4,33.4,26.8,6.0,998.2,Moderate
2021-07-19 00:00:00,7,0,26.1,24.2,36.4,70.1,5.8,997.3,Good
2021-07-20 00:00:00,7,1,27.4,24.0,30.8,38.1,5.9,997.5,Moderate
2021-07-21 00:00:00,7,2,29.9,22.4,33.6,59.9,5.3,996.5,Moderate
2021-07-22 00:00:00,7,3,30.6,25.6,34.7,0.0,4.8,995.3,Moderate
2021-07-23 00:00:00,7,4,30.3,27.2,33.0,6.2,4.6,996.3,Moderate
2021-07-24 00:00:00,7,5,31.6,28.6,35.1,0.0,4.2,997.5,Moderate
2021-07-25 00:00:00,7,6,33.1,29.3,36.8,0.0,5.8,997.1,Moderate
2021-07-26 00:00:00,7,0,31.8,29.8,34.2,9.2,5.1,996.3,Unhealthy for Sensitive Groups
2021-07-27 00:00:00,7,1,30.0,27.8,32.1,22.9,5.7,994.7,Moderate
2021-07-28 00:00:00,7,2,26.6,25.1,29.4,5.1,4.4,995.8,Moderate
2021-07-29 00:00:00,7,3,27.6,24.0,31.3,5.1,3.6,996.5,Moderate
2021-07-30 00:00:00,7,4,27.4,24.5,32.1,71.9,2.8,997.5,Moderate
2021-07-31 00:00:00,7,5,30.3,24.3,32.3,43.9,3.7,998.0,Moderate
2021-08-01 00:00:00,8,6,28.6,24.8,35.0,27.9,2.7,997.3,Moderate
2021-08-02 00:00:00,8,0,29.5,26.1,32.1,13.0,2.6,997.7,Unhealthy for Sensitive Groups
2021-08-03 00:00:00,8,1,30.7,25.8,33.5,0.0,5.3,998.7,Moderate
2021-08-04 00:00:00,8,2,30.7,27.6,34.0,0.0,6.4,999.2,Moderate
2021-08-05 00:00:00,8,3,31.0,28.1,34.7,0.0,2.8,999.2,Unhealthy for Sensitive Groups
2021-08-06 00:00:00,8,4,31.5,28.6,35.2,0.0,2.8,999.0,Unhealthy for Sensitive Groups
2021-08-07 00:00:00,8,5,31.2,29.0,34.6,0.0,2.6,1000.4,Moderate
2021-08-08 00:00:00,8,6,29.2,27.2,32.9,4.1,2.4,1002.2,Unhealthy for Sensitive Groups
2021-08-09 00:00:00,8,0,29.6,26.5,33.0,0.0,2.9,1002.7,Unhealthy for Sensitive Groups
2021-08-10 00:00:00,8,1,31.3,27.3,35.5,0.0,7.0,1000.8,Moderate
2021-08-11 00:00:00,8,2,32.6,29.3,36.7,0.0,11.1,1000.6,Moderate
2021-08-12 00:00:00,8,3,32.4,28.7,36.7,0.0,9.6,1001.8,Moderate
2021-08-13 00:00:00,8,4,32.8,29.3,36.8,0.0,9.2,1000.7,Moderate
2021-08-14 00:00:00,8,5,32.8,29.7,36.6,0.0,9.6,998.5,Moderate
2021-08-15 00:00:00,8,6,33.0,29.6,36.9,0.0,6.3,999.4,Moderate
2021-08-16 00:00:00,8,0,32.9,29.2,37.5,0.0,6.7,1002.3,Moderate
2021-08-17 00:00:00,8,1,33.4,28.9,38.4,0.0,3.7,1002.6,Unhealthy for Sensitive Groups
2021-08-18 00:00:00,8,2,33.0,29.3,37.5,0.0,3.4,1000.8,Unhealthy for Sensitive Groups
2021-08-19 00:00:00,8,3,32.1,29.1,35.5,0.0,4.4,1000.1,Unhealthy
2021-08-20 00:00:00,8,4,29.1,26.3,32.6,16.0,7.6,1002.1,Unhealthy for Sensitive Groups
2021-08-21 00:00:00,8,5,27.8,23.8,32.8,138.9,6.0,1004.3,Moderate
2021-08-22 00:00:00,8,6,30.1,24.5,33.0,8.9,5.8,1004.4,Moderate
2021-08-23 00:00:00,8,0,31.2,26.2,33.8,1.0,3.1,1001.9,Moderate
2021-08-24 00:00:00,8,1,31.2,27.3,35.2,2.0,4.0,1000.5,Unhealthy for Sensitive Groups
2021-08-25 00:00:00,8,2,33.1,27.4,35.5,0.0,12.1,998.8,Moderate
2021-08-26 00:00:00,8,3,32.0,29.2,35.6,0.0,10.6,997.4,Moderate
2021-08-27 00:00:00,8,4,31.5,28.0,35.4,0.0,7.9,999.2,Unhealthy for Sensitive Groups
